itemId,itemType,itemPrice,itemRating,itemOwner
adaf3949de5a24532cdc80ade92b691d,plant,350,1.9,0b6c6970c933b7c7f416bd8ff5a92790
5dd7da15d6a297a339b3aa25a1e3ba6d,equirement,190,3.9,5cc3c62a11f506124eaa72082a9a891e
e6fc775c9b104fd0f77ffb2b854eb1d9,plant,126,4.6,87a63a2a554fdbe10c72d5ba5400ba98
d98261f422949dd7bd7f34791c32149c,cactus,209,1.8,4e5698cd99a94bc9cfe2b52a815b555f
b5ff7b3b0072c143394739c9a2cbe571,seed,34,4.9,7dddb08341eee17659d2dc198d623654
fe0f81c464a0c81d39f6d3b0d9540b29,flower,88,4.6,68d9ab86c1c7cb2c53b4bafadef39755
4ed8a2ba1d3a489a26b3163df6924849,material,21,3.8,9f31fef5bda2c2b2c005e87ec2ae484a
8a2d8051df4447179721811613492d6c,flower,232,1.7,5cc3c62a11f506124eaa72082a9a891e
d2a050d8de8c56d8bf7841a6c2d6fde2,equirement,235,2.8,d0e132c1e555458df2fb1d0a698d3011
37ce30e1627402ac6fbd952ac250c8e0,equirement,216,3.6,71ce48adb8c70367134e967cbb763cd2
beae2683a1f1d8dd670311e93307f6f0,plant,218,3.9,c29305d849cacf796c05bc93353c2063
2895740ca7b962b56e98bfc0acca5bad,flower,75,3.4,f15b20a2ecd6d505cc99eebbb8599bed
7f13b55ffbd75692c3e2df9eeae0c5a6,flower,73,4.1,71ce48adb8c70367134e967cbb763cd2
0554884526e51d4cda9c31b035105bb8,plant,94,4,5cc3c62a11f506124eaa72082a9a891e
eeeaf92c3b1c0ee977005a80cc5ad333,flower,327,4.4,f309663ba7242343f1d03cba981bbf3c
93c4924e3de8dd16a6ed73708644b130,plant,50,4.6,80685b6d4f6e3b01b3565f97e04d73db
8770ab86c8df242f46e8c710e20876be,plant,187,4.6,bf4582a5e4c3f8c1793818f640a32a80
0b9c5b6f41236f54bdae552ff6ba755c,plant,222,3.5,ea1fad71af64e3584170c68ea5bd51df
3f3701f074b858d2d09ef4a3a23d14b2,flower,30,4.9,2188d74832626f2f8e3b0918acc09ae5
9137567d5eb7d5d286c9dd36b1b4c708,equirement,453,3.6,495a7e0da0a4da78bff697ba8db08867
b33b374c8bc7cc3b3916d2d4df9ab3c9,plant,1073,4.9,cdde156ae93dd158da4b24173caf8603
41c2fb671260b329d12e0975f77f1fbe,flower,38,4.2,c0e3beafcdc4027575b42168a240f3af
f02864c33c63e673d512b8c86015234b,plant,59,2.7,87a63a2a554fdbe10c72d5ba5400ba98
5ab000b5db7ddf5e59bfb95c36af95d2,plant,497,2.9,05480571f4d63e1d79a0b97fdff41af5
1e5162a91201822cac290f1351b8484c,cactus,19,4.7,c29305d849cacf796c05bc93353c2063
f747cd04a3edce6beb3156f0195ddccb,cactus,411,4.5,707a6b45eb1591ee9f6cd38bbff1b0f6
bd488d3e2d1a0823937075a8ae8136b7,flower,62,3.8,8a0b58428c5dadf5b3ddd5e5e9f26a09
e5fb55bd1fd223ae74ef6d7b2adf340d,plant,233,4.2,cf6e9113fccb0c53bdb9f13b9b9e3d32
e2e75b26eaaae47f448d3aa17c2b4c48,plant,213,3.8,8457acbc900e0186c3584e85a1e4ef78
0e261e62399edf317993d5ff65a6286b,material,173,2.7,4e5698cd99a94bc9cfe2b52a815b555f
4c9341dbe59b55d5dcf8b6308d768438,plant,807,4.6,d0e132c1e555458df2fb1d0a698d3011
bf7884336536c6440ecd52cde0eee753,equirement,23,3.7,6aad89f2750dc5d8b752171ba778d469
96749be6ba62a9a805e4f19b7071831e,material,25,4.9,ea1fad71af64e3584170c68ea5bd51df
944821ce0fc9445c2a00d878ec479b81,plant,155,4.9,6aad89f2750dc5d8b752171ba778d469
4f651ff5d15289785148647f65461f10,flower,182,4.8,ea0c52b4193e34720bbef11441aceb4f
1dc6362fa252c3b7e813385a60567332,plant,103,2.5,a5b5593584cbbec115b278ec7d8e90da
e641d5e06bad48aa2298cb2517544d44,seed,1185,4.5,da70f11a1500a51dfbb4b3e13b18b959
988d81e493d129e5d439067c7a7d9016,material,1444,2.8,c9b2f7fdc374578e8f9d7df8955191f7
cdbfae7467ef8538381f22a3586c4671,cactus,64,4.2,2b58d86e972ade0227868e3590f1367b
b8e3d335f9051fc8bbec05d65476e499,equirement,167,2.8,d0e132c1e555458df2fb1d0a698d3011
45e9a21ec187b4a8df9013c423a952b6,equirement,48,3.3,f309663ba7242343f1d03cba981bbf3c
8ddbce448dce34adef3300f2f2e4e15b,flower,63,3.1,585d6dffba11e28292a90bfbc6477682
08f2d1114de30023c3c038e68922a170,material,554,1.2,e3a5812d0abc7edc1deb63cd95a181f0
73cf8e264e9fd6c86dfaa11323a1d58e,plant,70,4.8,c9b2f7fdc374578e8f9d7df8955191f7
979b4836f90ed60e71bb1b11cc57521b,flower,74,2.4,5f45cdb4804d0a5a864cdbb994a53ab9
aa41d9cff638fa28d5682d270fe9fadf,flower,96,2,c0224839afdd3c297d6f330fae4512d7
ebe5f0f264f5a5a28846ec2f24f1507a,equirement,138,4.2,7dddb08341eee17659d2dc198d623654
1fdf9878947f8e9a31e565b1de131230,flower,236,4.2,0485407bde76b3add11279fff4293b56
8b549045188263b54bea5572e5f109af,plant,165,2.5,e3a5812d0abc7edc1deb63cd95a181f0
cf261ba9f82744175cf9ca34a28b30b0,cactus,66,1.1,e8ce9b880d0b40f430529cf9fc46e1dc
24f89f4bb8c56d9172646594bd10d432,seed,489,4.6,bf4582a5e4c3f8c1793818f640a32a80
edbd8dd95f3aaaf28ab5acfc01627990,plant,124,3.3,f309663ba7242343f1d03cba981bbf3c
3ed7cf01fa860c392eda62d09d407bfa,plant,78,4.4,f309663ba7242343f1d03cba981bbf3c
b6a326fbf89a9c3a35d96926a5af8886,flower,140,2.7,ea1fad71af64e3584170c68ea5bd51df
9389157dbe8077a91217b9c8438b73a8,cactus,51,3,ea0c52b4193e34720bbef11441aceb4f
a395b3103f55fb6bfb352acdab1b4f8d,plant,1235,3.1,8a0b58428c5dadf5b3ddd5e5e9f26a09
775450ff8f7fffc55140c1cf875bf356,material,22,4.5,2a11f213a728daf1ba23f9773dfa77c3
5a91073dc685ed4abb5d998388122e2b,material,127,4.1,0db2af8b27c1adab8dd51ac3a556fecc
432e5541329dd7484a0d64e1bca1b1ef,cactus,194,3.1,4646c1d8d3cb29e7a5e7b1da23f2431a
13f37f879af4eba0b7ec83ae8bb40985,seed,1158,4.9,87a63a2a554fdbe10c72d5ba5400ba98
9e8e76b8adb3d95aa11ebbca7e9feb9e,seed,114,3.8,4646c1d8d3cb29e7a5e7b1da23f2431a
45a0d4ff27692ab22f36f73f221b69e1,equirement,144,2.6,ea0c52b4193e34720bbef11441aceb4f
963347b1d9f18863a2988d3b0a1342a1,equirement,20,3.9,495a7e0da0a4da78bff697ba8db08867
9c98fd7097a27b03c4f422aa27b2d7fb,flower,1804,4.1,52ae47a7d6db2dda5641ab1ccf4f32a6
1bce4bd432d5d59594edc17ffc8131d7,material,59,4.4,0485407bde76b3add11279fff4293b56
75350479ccc3690ccd9c8e79a799072b,plant,202,2.5,495a7e0da0a4da78bff697ba8db08867
c2f6d60da49f3fb2b37821296904b301,seed,286,4.2,ea1fad71af64e3584170c68ea5bd51df
b95bcd6515ce8082a83d6b62212edc89,equirement,26,4.9,91a1fd0294047e19cd857739da71cfb4
ed0e8542f9efc527b74dd6396a5f885e,flower,95,2.7,c29305d849cacf796c05bc93353c2063
28c791194bdfe790322206116958b824,equirement,199,3.6,a334463bf0bae0002891746a97315734
3a6ec3ec72973029970cab8be150d9c0,seed,132,3.6,bf4582a5e4c3f8c1793818f640a32a80
851e7d6a1ea7d5ba482f5136c5580011,material,96,3.8,2a11f213a728daf1ba23f9773dfa77c3
64d9df0e706d0774dfe4259064fef67d,plant,443,4.7,f15b20a2ecd6d505cc99eebbb8599bed
63c7378297350ce0e7c0e0d1a53d36d1,plant,41,3.9,a787cf987ee0f2e1e11d8f0833820108
5de1b9ce9a0d5f6fb5f4a34fefd5d5a7,seed,105,3.5,0485407bde76b3add11279fff4293b56
774a04464e23cafcf209997a021ae6bb,flower,59,4.7,4646c1d8d3cb29e7a5e7b1da23f2431a
bf576a2e73aee12bea16aac547eb998b,equirement,202,2.8,495a7e0da0a4da78bff697ba8db08867
c0c1b8c1b358d395df8976d2e0eb4e7c,plant,210,5,7dddb08341eee17659d2dc198d623654
2b605d029fe61bca75992269ddd69753,plant,98,3.5,9f31fef5bda2c2b2c005e87ec2ae484a
c1a5d53442487196e97cda5915a38f3a,plant,53,5,52ae47a7d6db2dda5641ab1ccf4f32a6
03126d5efb2590b42c6883343866fbae,plant,69,3.8,80685b6d4f6e3b01b3565f97e04d73db
901298ac51c64b4821304fbbbad08449,seed,247,4.6,d0e132c1e555458df2fb1d0a698d3011
099966260194082a55be4cca5380cc55,cactus,13,3,80685b6d4f6e3b01b3565f97e04d73db
35068ab730691cbf118bf4a6c73d1f7a,equirement,156,3.1,c0e3beafcdc4027575b42168a240f3af
14e065a190ececc9b038be44b45cc131,seed,62,4.3,c29305d849cacf796c05bc93353c2063
807456c3bd0d0481eb47557917aa328e,plant,60,4.2,e3a5812d0abc7edc1deb63cd95a181f0
c44d780215ceadf70bac996bb0e469e7,seed,113,4,6aad89f2750dc5d8b752171ba778d469
cb9c71798de111e8e626b009e7941c10,flower,362,3.2,e8ce9b880d0b40f430529cf9fc46e1dc
d4fb23906988fcb0e291099b678fd833,plant,1636,4.8,8a0b58428c5dadf5b3ddd5e5e9f26a09
9d82f6d8eb5b10de2d293170ca928fc2,cactus,238,4.7,707a6b45eb1591ee9f6cd38bbff1b0f6
a037d557a2695adb40c0778bab5cf392,material,468,4.8,bf4582a5e4c3f8c1793818f640a32a80
bd07041a3fd08426066d7b1c19119dec,equirement,139,4.3,d0e132c1e555458df2fb1d0a698d3011
4921db1b0144aa499279b16e00f18706,equirement,72,4.4,a334463bf0bae0002891746a97315734
716a4cf6879294e21a673979ceb093ef,cactus,289,3.8,7dddb08341eee17659d2dc198d623654
a5844cb92495287c871b7ecb6337a516,material,108,4.9,5c3e5231c33c87d0c2032d84ca86e829
f93fed5fee2f972a3cee686491843ff7,cactus,152,4.4,495a7e0da0a4da78bff697ba8db08867
08eb9ca252780f68e44cc76a7c080378,plant,1609,4.4,f15b20a2ecd6d505cc99eebbb8599bed
c02a3758dcb20c3fea1cc37e65776c30,material,58,3.9,f309663ba7242343f1d03cba981bbf3c
a21e99d41586ea0697cd104b0586054d,seed,733,2.6,05480571f4d63e1d79a0b97fdff41af5
eca8ca23576d988807a86834f42a48e8,equirement,138,4.3,c0e3beafcdc4027575b42168a240f3af
d24a1616ed6fb6f642455d0dbd363ba8,material,1493,2.6,c0224839afdd3c297d6f330fae4512d7
21d6e7c22bb80ad0f0b363f01e6d6db2,plant,73,4.5,5cc3c62a11f506124eaa72082a9a891e
22b54fc63150c3276c8f1cd27ed342f7,plant,77,4.7,4e5698cd99a94bc9cfe2b52a815b555f
641a2fbb8d2adc205d392608ff3689e8,flower,43,4.7,495a7e0da0a4da78bff697ba8db08867
7c4b613d369f78f817b9a84524047cf6,flower,214,4.4,9f31fef5bda2c2b2c005e87ec2ae484a
2d0e30a5f4365a64fad80668725875ae,seed,1689,4.8,c0e3beafcdc4027575b42168a240f3af
8dd9ff59296b4584e57c71f0035d61d0,material,1555,3.4,cdde156ae93dd158da4b24173caf8603
6bc34a60448ec998df9abe12111f54dc,plant,41,2.5,5f45cdb4804d0a5a864cdbb994a53ab9
8497dda0bb20527c32ba57d1424d3eac,equirement,28,4.3,cf6e9113fccb0c53bdb9f13b9b9e3d32
799799f54d85b1d5a7922ad89c6b5f37,plant,88,4.7,6aad89f2750dc5d8b752171ba778d469
e5d2bc8baa72a5929e5959e5c36a1503,flower,152,2.7,585d6dffba11e28292a90bfbc6477682
d1150ac11176a821233bbd853429fd21,material,133,4.7,f0759bde1e98f5283016a2be2dc5bf20
d2f5e1a8eaf62b801441c90d24f20355,equirement,83,3,585d6dffba11e28292a90bfbc6477682
411a09b8ca28cf317d4dd589fb728bb2,flower,66,4,4646c1d8d3cb29e7a5e7b1da23f2431a
4bbfe5f8ebed2cf1839b279a9b5a05f3,flower,66,4.6,52ae47a7d6db2dda5641ab1ccf4f32a6
08ca2a413993269df9e1bbe902618e34,plant,1685,4.5,1804f6e25ac9aa953fcbce091288b937
e20b8c216f5ad5e0e3e8cff333e7c336,flower,218,4.2,2d9faafad051d8e060b7fa18d417495e
d20ab0167217ea6d6e02b9e9b2ecb37b,plant,110,4.9,e3a5812d0abc7edc1deb63cd95a181f0
2d888547e42027d12c238e61026f131f,flower,292,1.7,91a1fd0294047e19cd857739da71cfb4
974ae49b5f08d33a32b9ff4d78b9b419,cactus,69,4.2,c1ffc8fb01b1255b64fa7db9f06c7c03
ef157991d01afb287137b00b72081573,plant,115,4.2,ea0c52b4193e34720bbef11441aceb4f
049476028cb4add63fe4d96ac7390a77,plant,485,2.1,da70f11a1500a51dfbb4b3e13b18b959
4e91ed1fba4ad98910439fb59e63dab3,plant,111,4.6,229530889237d6f4269eb2a591e2b02f
902e635d6c10e6de20a93d30ef4cc5e5,plant,288,4.1,da70f11a1500a51dfbb4b3e13b18b959
da9014f77c143e54ed980e0f5f0f665d,cactus,47,3.1,585d6dffba11e28292a90bfbc6477682
5970a332a7e2bdc0012ebe2d909aaa05,cactus,69,4.2,6aad89f2750dc5d8b752171ba778d469
df4012b82b20475db8c2c1b357bf1dfb,plant,170,4.2,8a0b58428c5dadf5b3ddd5e5e9f26a09
66b541da1f9b3c8e490b2b9450f034b5,material,306,4,c29305d849cacf796c05bc93353c2063
fc7ab689d4e3467b0234d4e076e19e58,material,402,4.9,e2f195be8e2e162cc1c93d90a611362d
bbbc578a382e6bd14004d9a38d2faac9,material,34,3.2,cdde156ae93dd158da4b24173caf8603
ac20f91564c1421249b9a73f1065ca23,plant,129,2.8,495a7e0da0a4da78bff697ba8db08867
91a5d23831e6078b69fca238f7ed1c36,seed,282,4.1,f0759bde1e98f5283016a2be2dc5bf20
463eb17bebd37d5958ea4a319a7a3306,plant,276,3,8457acbc900e0186c3584e85a1e4ef78
e86979dd4859a50f261bc6be33c8e4b6,material,36,3.3,0b6c6970c933b7c7f416bd8ff5a92790
5b148cbd91c066819bc93a87f26504f0,seed,437,4.7,495a7e0da0a4da78bff697ba8db08867
2bbca5825dd4c247a720d39da39a70e7,flower,35,4.1,a5b5593584cbbec115b278ec7d8e90da
c5023fc89c4f0896436750f95fbdd4b6,plant,166,4.8,a787cf987ee0f2e1e11d8f0833820108
2bbb0c24620af92c36aaf68bb7680f19,equirement,186,3.3,05480571f4d63e1d79a0b97fdff41af5
56966a3883c2a71607b4b4ae4b49deb6,seed,163,1,5cc3c62a11f506124eaa72082a9a891e
b14f0b0da1a33421c3f2a2354cd89dba,material,395,3,2d9faafad051d8e060b7fa18d417495e
901b7fcc3798002f55cbe9b103d13dbe,seed,376,2.3,5f45cdb4804d0a5a864cdbb994a53ab9
6dedf8a61eba5f0848c2ca946f8b2fb1,flower,49,4.9,f309663ba7242343f1d03cba981bbf3c
07b5f96223968e2558d63ed1b80f4221,flower,215,3,bf4582a5e4c3f8c1793818f640a32a80
c41d73ca279a5f05fc8d0632ccff05cc,equirement,397,3.2,1804f6e25ac9aa953fcbce091288b937
7756ac173aba600d9a1e8d47f3d32746,material,98,4.4,2188d74832626f2f8e3b0918acc09ae5
c9e1c91f800babd90fbb5f1246ef4259,flower,161,4.5,c29305d849cacf796c05bc93353c2063
33db8045ef1f4fed9938019fe6e386d6,flower,404,4.6,290aa50af9a3316a268003e3139424d0
f265d46d4f576a9709ae6e1e93e10a3e,cactus,258,3.7,f309663ba7242343f1d03cba981bbf3c
04438a7cb825def6088eb54b8455e4e6,flower,60,3.8,e8ce9b880d0b40f430529cf9fc46e1dc
b73cc5d90d9254ec60fe019f37483154,plant,154,4.7,d0e132c1e555458df2fb1d0a698d3011
b2157c0b15004ff109261b7e3e4a63d3,plant,393,4.8,0d8ce8dc3d9d4582eebd64bc26cba9fe
9cb1b3e690688854ea305d4c73ae760e,flower,556,4.4,4e5698cd99a94bc9cfe2b52a815b555f
02d16f033b8ef7d76a1acb6e76cbc3d8,cactus,439,1.3,229530889237d6f4269eb2a591e2b02f
58081721550344fa1bbf89c5bd4e5073,plant,348,4.2,f309663ba7242343f1d03cba981bbf3c
1d7c0e74d83dab412dd43b33cd38710d,plant,474,5,f309663ba7242343f1d03cba981bbf3c
e13e39c5fd55cbffecaa427701e634dd,material,414,2.9,4646c1d8d3cb29e7a5e7b1da23f2431a
4265d7cd6283c8ad289ec1d7bbf1810e,plant,100,4.5,cdde156ae93dd158da4b24173caf8603
74017a3c859fa343e7d4ad58288f5058,equirement,100,4.5,0d8ce8dc3d9d4582eebd64bc26cba9fe
6a20432b4b887bf8ba3a99b465a4965e,plant,180,4.4,ea0c52b4193e34720bbef11441aceb4f
e0e172d039edee0bee3a11e7b1aea142,equirement,25,3.5,c29305d849cacf796c05bc93353c2063
c382d2035b3a1213c8d3b7ddadd7280b,plant,86,2.9,2b58d86e972ade0227868e3590f1367b
01fbcc544245ff4cc5aba53fbf64a025,flower,84,3.3,2d9faafad051d8e060b7fa18d417495e
29a60b83e2a5b4b8f628e382d968e37c,flower,212,2.7,ea0c52b4193e34720bbef11441aceb4f
2283bdc1aa2c930b638cffae814d9f99,plant,1079,4.7,8457acbc900e0186c3584e85a1e4ef78
4cc7d901bb0006983f4b8eee2cd9593b,plant,473,4.3,bf4582a5e4c3f8c1793818f640a32a80
ad2e92132b76a6721018284d9b67e0f5,cactus,53,2.8,f309663ba7242343f1d03cba981bbf3c
96ebfce194789ab075614653daac6824,flower,253,4.9,3620441abceb81726b9670db2aefc534
42dfa4f25980af8a1de6039fee1a7f79,equirement,292,3.6,0db2af8b27c1adab8dd51ac3a556fecc
b9c06f470dda98e79e0f2f3e27f27235,equirement,57,4.9,5c3e5231c33c87d0c2032d84ca86e829
7be436c4c2ec77bc13338002fb699f63,flower,31,4.7,290aa50af9a3316a268003e3139424d0
b2ef1fa2bb84216caef3e63ddc1c8f5c,flower,61,4.9,c29305d849cacf796c05bc93353c2063
f13e308f29be73009343486837690d22,equirement,316,3,a787cf987ee0f2e1e11d8f0833820108
26603e035fce89a820e7ada9063fac6c,material,85,3.9,68d9ab86c1c7cb2c53b4bafadef39755
13cd9664504af0fb3ccfbe772b36463c,flower,1990,2.9,0db2af8b27c1adab8dd51ac3a556fecc
45d5ae57e807c27e1e115a4012ef85d2,flower,336,3.9,e3a5812d0abc7edc1deb63cd95a181f0
13993fe22e45e655f793c586cf28b75a,material,34,4.8,290aa50af9a3316a268003e3139424d0
c1ff06eea8a811b0f411977b70b58e25,material,30,4.6,80685b6d4f6e3b01b3565f97e04d73db
24e5f13374e42bd0b06f03fc5c7a1fc4,material,447,1.7,c29305d849cacf796c05bc93353c2063
a63798bc87db0bb6cb307c5bd0b38bcc,equirement,103,2.7,2a11f213a728daf1ba23f9773dfa77c3
8e5ff61b43a9591d59625a0f5214866a,plant,478,3,bf4582a5e4c3f8c1793818f640a32a80
ac0c803b1e8d47c67ca76e5dcfbc44a4,material,68,4.8,91a1fd0294047e19cd857739da71cfb4
c4aefda27e7e7964d35b95408836bde1,equirement,108,4.2,c1ffc8fb01b1255b64fa7db9f06c7c03
cd026b39740670c66ffca3fc55184ca8,flower,159,4.8,8457acbc900e0186c3584e85a1e4ef78
643e51157ede5677f7be3179094c7f35,cactus,63,4.5,c1ffc8fb01b1255b64fa7db9f06c7c03
476cb637c77385fa790033acf5a78da5,plant,42,2.6,a334463bf0bae0002891746a97315734
9c950ed1eaae61b04c96da05d393924d,plant,296,4.5,5cc3c62a11f506124eaa72082a9a891e
92e150236742fe302658df803228cef5,plant,1089,3.5,bf4582a5e4c3f8c1793818f640a32a80
baa9a1a79e3e176ea29c6f328f8fcb7b,seed,86,4.6,71ce48adb8c70367134e967cbb763cd2
577a497843a455ea723c90dbf157a9ef,plant,304,4.5,cf6e9113fccb0c53bdb9f13b9b9e3d32
f02fff90a9c66844bf5ca0a69c2d0ac2,equirement,387,4.4,2b58d86e972ade0227868e3590f1367b
2bc2afa346ff893c668fbd0b8a038079,plant,244,2.7,a5b5593584cbbec115b278ec7d8e90da
57358510dee3c4656b49d47ff805fef7,plant,155,3,7dddb08341eee17659d2dc198d623654
ded328581b541993b9b0d799d1f8fe58,material,498,4.1,5cc3c62a11f506124eaa72082a9a891e
980e69796800716640bf3e8db50a2059,material,222,3.9,c29305d849cacf796c05bc93353c2063
c997ba840047e7f0965617c104e73e02,flower,49,4.6,d0e132c1e555458df2fb1d0a698d3011
e1c248bf423f595f6586beb0c06b0e17,material,1180,1.3,71ce48adb8c70367134e967cbb763cd2
11e00bb93ba7eaec21071f4d8cf00b1b,flower,47,2.6,3620441abceb81726b9670db2aefc534
5942c2fc82f731576575088ce14b9cd8,material,155,3.7,c9b2f7fdc374578e8f9d7df8955191f7
a979054bad7b75b1045865536096e45e,material,346,1.8,e2f195be8e2e162cc1c93d90a611362d
a518bfec0364d129596fbd6f97f4da9b,material,224,4.9,a5b5593584cbbec115b278ec7d8e90da
1df67eac79ebd44074dc8a36d64230be,material,40,3.5,cf6e9113fccb0c53bdb9f13b9b9e3d32
630de6f7ef11b42375947c97266d435d,cactus,173,3.1,4de566a1b9bed1ee379c5b543f7a0bf5
cbb4e56bc8f0bba1e4ec643226579f34,material,36,2.9,2188d74832626f2f8e3b0918acc09ae5
0e90cea00d67d8846be33b055eb64dd3,flower,173,4.9,c0224839afdd3c297d6f330fae4512d7
5e04f566f71f4c631a58e36d17136200,cactus,19,4.3,bf4582a5e4c3f8c1793818f640a32a80
57d37cd35502eecd0b4e0b31a42eb333,cactus,14,2,f309663ba7242343f1d03cba981bbf3c
687a2f4b9096c1546513c008c0dfe318,equirement,212,3.3,495a7e0da0a4da78bff697ba8db08867
634e194dd33b4586c9b956016fce44a6,flower,66,3.8,f309663ba7242343f1d03cba981bbf3c
4e91d83fd375bf3309c7334e71591f78,equirement,416,4,f15b20a2ecd6d505cc99eebbb8599bed
f1c385b89af8c94806cd8ce4f25f1a44,plant,385,4.6,4646c1d8d3cb29e7a5e7b1da23f2431a
76699872776b225231a7867f588828da,equirement,207,4.6,2d9faafad051d8e060b7fa18d417495e
c42a4c895d3f50cd01a69f99203fbab6,seed,482,4.8,ea1fad71af64e3584170c68ea5bd51df
67d8a03a815bdb407dd2d2ee315b1092,flower,90,3,6aad89f2750dc5d8b752171ba778d469
7a3fb917fe728700e249b5b701ea237a,equirement,158,2.8,9f31fef5bda2c2b2c005e87ec2ae484a
a516cf3372d26dfd64f38bceb616c253,seed,77,1.3,ea0c52b4193e34720bbef11441aceb4f
bb48d275b784f15c7e7822ba8183205b,material,111,2.2,ea0c52b4193e34720bbef11441aceb4f
293f1a275b3b432323bcf3741a9cb2ea,material,219,4.7,68d9ab86c1c7cb2c53b4bafadef39755
6cd1858f8d6e8b8d942696394f8f5fba,cactus,18,4.7,87a63a2a554fdbe10c72d5ba5400ba98
cd0e22934e2af259040d770acbbfc6e4,flower,77,3,8a0b58428c5dadf5b3ddd5e5e9f26a09
6535a8f9a595c62200ef9152aa7f6f6c,plant,329,4.2,cf6e9113fccb0c53bdb9f13b9b9e3d32
c67915372901ee54d289054433f64aaa,material,1529,4.3,5cc3c62a11f506124eaa72082a9a891e
d370cf2c9f19b592355d568b10ce7500,material,1281,4.1,1804f6e25ac9aa953fcbce091288b937
9f23796025d4c5b0250cf5f87f11e130,equirement,75,1.1,ea0c52b4193e34720bbef11441aceb4f
ab4e2758ef8d93e83509671dbdbfe660,flower,58,3.1,ea0c52b4193e34720bbef11441aceb4f
b57d646776f3d4c934c47dc1d044cb5e,material,41,3.9,0485407bde76b3add11279fff4293b56
6b04a8b087df1eb65d0d6032776d7065,plant,41,3.7,0db2af8b27c1adab8dd51ac3a556fecc
61a484351597beec72e477ce64227943,plant,78,4.6,05480571f4d63e1d79a0b97fdff41af5
0ad5de0ef873366580e520e4910b4222,plant,200,4.3,4de566a1b9bed1ee379c5b543f7a0bf5
4684bbebf48978021040a9ff6833c8bf,flower,34,3.8,80685b6d4f6e3b01b3565f97e04d73db
2a1548240607b5673b8c44204ee7961a,seed,412,5,5c3e5231c33c87d0c2032d84ca86e829
99d718d9704efe6902ee713eee4e3d1f,seed,143,5,4e5698cd99a94bc9cfe2b52a815b555f
b516e1a7893de8c88b990b50b0649f55,seed,1174,2.2,87a63a2a554fdbe10c72d5ba5400ba98
c339cdc4eb857d15f1a7d3fa161d3991,cactus,34,3,c0224839afdd3c297d6f330fae4512d7
c1fd4b50e92856180ca9057009f13d41,material,27,3.8,c0e3beafcdc4027575b42168a240f3af
f3313d7d8e83e050db9fc087d6d4a633,cactus,10,4,5cc3c62a11f506124eaa72082a9a891e
9b1581a6457408b1b9d1c220cb6136ff,cactus,1507,4.1,0db2af8b27c1adab8dd51ac3a556fecc
4690b927e772b58d8d783f7d3ed0e319,equirement,111,1.9,bf4582a5e4c3f8c1793818f640a32a80
081873a431bb0489b55994eb548c6a4f,equirement,87,4.3,05480571f4d63e1d79a0b97fdff41af5
e23b8ac8b8a44ba72f63b07e8b44c913,material,346,2.6,c0e3beafcdc4027575b42168a240f3af
d2cc1353ddb2b73d87736cc64ed77416,material,141,3,cf6e9113fccb0c53bdb9f13b9b9e3d32
480d25a83329dc3cbdea31321014e76d,flower,45,4.5,290aa50af9a3316a268003e3139424d0
7f19aa9b271be8bdbb5bfe6910695193,cactus,217,3.1,2188d74832626f2f8e3b0918acc09ae5
205518c66c121001f96ae6799279f6d9,cactus,71,4.8,a787cf987ee0f2e1e11d8f0833820108
7a8783467c36e95481175737f41c7ad7,plant,46,4.8,91a1fd0294047e19cd857739da71cfb4
c457cf7953c12fef8e182eb14ef6effc,seed,1096,1.8,8457acbc900e0186c3584e85a1e4ef78
b13e2628a4790c470298396be9a0a09e,flower,99,2.6,c0e3beafcdc4027575b42168a240f3af
cc20a87a8d44b63959119015cba52321,material,59,3.6,4e5698cd99a94bc9cfe2b52a815b555f
bb178f62f692792472b29fa5e818adf1,equirement,131,4.6,0b6c6970c933b7c7f416bd8ff5a92790
e278030398f4310f71d3baf06bde599e,equirement,310,4.7,c29305d849cacf796c05bc93353c2063
1a0f28743e1076e7d368630c0a6f8cba,seed,1309,5,8a0b58428c5dadf5b3ddd5e5e9f26a09
3cc02d9c9e94642e683f682380ce2fb3,equirement,261,4.1,d0e132c1e555458df2fb1d0a698d3011
db34805376f1a95b7edbaf8f88cc0bb2,plant,10,4.5,f309663ba7242343f1d03cba981bbf3c
12a26eeab156ca9e8f8f1651b6e0c853,flower,84,2.8,2188d74832626f2f8e3b0918acc09ae5
0ab05f077581cfccd64a0e28ca6b94cc,seed,482,4.2,585d6dffba11e28292a90bfbc6477682
11e02e868bcd3a6a53f548f3d8de4b7f,plant,214,4.1,71ce48adb8c70367134e967cbb763cd2
8f29853b9dbe09f66f1b6e5a85134ac7,equirement,77,4.8,707a6b45eb1591ee9f6cd38bbff1b0f6
a679065a41ca6abb829651e29498390e,plant,141,3.3,159895d4e8944de0ca97e409a2bc67cc
710e9298d1a9af46e72d173981a4b009,flower,37,2.6,80685b6d4f6e3b01b3565f97e04d73db
a4021f0d1642b2e67017eb408ca7e3c8,equirement,476,2.9,2b58d86e972ade0227868e3590f1367b
e229b4025843fcf298aaabc85bfc91ae,plant,143,2.1,495a7e0da0a4da78bff697ba8db08867
9bb52fa2286856bba807972975226ce6,material,1371,5,e2f195be8e2e162cc1c93d90a611362d
e79bfb9f8acaefa95bbf14b60f928341,material,293,5,71ce48adb8c70367134e967cbb763cd2
